CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;ESTADO_CURSO;CODIGO_NIVEL_FORMACION;NIVEL_FORMACION;CODIGO_JORNADA;NOMBRE_JORNADA;TIPO_DE_FORMACION;FECHA_INICIO_FICHA;FECHA_TERMINACION_FICHA;ETAPA_FICHA;MODALIDAD_FORMACION;NOMBRE_RESPONSABLE;NUMERO_IDENTIFICACION_EMPRESA;TIPO_IDENTIFICACION_EMPRESA;NOMBRE_EMPRESA;CODIGO_SECTOR_PROGRAMA;NOMBRE_SECTOR_PROGRAMA;CODIGO_OCUPACION;NOMBRE_OCUPACION;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;CODIGO_PAIS_CURSO;NOMBRE_PAIS_CURSO;CODIGO_DEPARTAMENTO_CURSO;NOMBRE_DEPARTAMENTO_CURSO;CODIGO_MUNICIPIO_CURSO;NOMBRE_MUNICIPIO_CURSO;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_COBERTURA;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;NUMERO_CURSOS;TOTAL_APRENDICES_MASCULINOS;TOTAL_APRENDICES_FEMENINOS;TOTAL_APRENDICES;HORAS_PLANTA;HORAS_CONTRATISTAS;HORAS_CONTRATISTAS_EXTERNOS;HORAS_MONITORES;HORAS_INST_EMPRESA;TOTAL_HORAS;TOTAL_APRENDICES_ACTIVOS;DURACION_PROGRAMA;NOMBRE_NUEVO_SECTOR;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;531875;1531875;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;24/05/2013;24/06/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;5;TRANSVERSAL;2281;TÉCNICOS DE SISTEMAS;22810744;1;MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2010: EXCEL;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;8;23;31;0:00;44:00;0:00;0:00;0:00;44:00;20;40;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;484181;1484181;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;11/03/2013;18/04/2013;LECTIVA;PRESENCIAL;JAIME TALERO;800215546;NIT;INSTITUCION NACIONAL PENITENCIARIO Y CARCELARIO INPEC;2;INDUSTRIA;6351;CORTADORES DE CARNE -COMERCIO MAYORISTA Y AL DETAL;63510041;1;OPERAR SIERRA SIN FIN PARA CORTE DE CARNES;57;COLOMBIA;25;CUNDINAMARCA;843;VILLA DE SAN DIEGO DE UBATÉ;0;;;0;;1;18;0;18;0:00;32:00;0:00;0:00;0:00;32:00;15;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;462937;1462937;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;16/02/2013;28/02/2013;LECTIVA;PRESENCIAL;OLGA LUCIA CABRA CORREA;8999991728;NIT;ALCALDIA CHIA;6;PENDIENTE POR DEFINIR;2262;INSPECTORES DE SANIDAD, SEGURIDAD Y SALUD OCUPACIONAL;22620094;1;BIOSEGURIDAD APLICADA A LA COSMETOLOGIA.;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;2;26;28;0:00;40:00;0:00;0:00;0:00;40:00;19;40;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;462938;1462938;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;21/02/2013;28/02/2013;LECTIVA;PRESENCIAL;DIANA CAROLINA HERRERA BARRIOS;8999991728;NIT;ALCALDIA CHIA;6;PENDIENTE POR DEFINIR;6355;COCINEROS;63550035;1;COCINA BÁSICA NIVEL 1;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;5;10;15;0:00;30:00;0:00;0:00;0:00;30:00;15;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;498643;1498643;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;01/04/2013;20/05/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;5;TRANSVERSAL;5125;OCUPACIONES PROFESIONALES EN RELACIONES PÚBLICAS Y COMUNICACIONES;51250023;1;INGLÉS NIVEL A1 - ENGLISH DOT WORKS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1013;PROGRAMA DE BILINGUISMO;1;39;48;87;0:00;59:30;0:00;0:00;0:00;59:30;11;60;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;519522;1519522;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;08/05/2013;15/05/2013;LECTIVA;PRESENCIAL;ANA RAQUEL GOMEZ;899999406;NIT;MUNICIPIO DE CUCUNUBA;6;PENDIENTE POR DEFINIR;6621;AYUDANTES DE COCINA Y CAFETERÍA;66210055;1;HIGIENE Y MANIPULACIÓN DE ALIMENTOS;57;COLOMBIA;25;CUNDINAMARCA;224;CUCUNUBÁ;0;;;0;;1;2;23;25;0:00;20:00;0:00;0:00;0:00;20:00;25;20;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;611163;1611163;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;03/10/2013;04/10/2013;LECTIVA;PRESENCIAL;DIANA LETICIA TRUJILLO ESPEJO;8901002510;NIT;CEMENTOS ARGOS S.A.;2;INDUSTRIA;2151;ARQUITECTOS;21510016;1;INTERPRETACIÓN DE PLANOS ARQUITECTÓNICOS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;42;2;44;0:00;20:00;0:00;0:00;0:00;20:00;28;20;CONSTRUCCION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;581426;1581426;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;25/08/2013;26/08/2013;LECTIVA;PRESENCIAL;CARMEN EMILSE MARTINEZ;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;5;TRANSVERSAL;2262;INSPECTORES DE SANIDAD, SEGURIDAD Y SALUD OCUPACIONAL;22620440;1;REENTRENAMIENTO NIVEL AVANZADO TRABAJO SEGURO EN ALTURAS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;0;;1;16;0;16;0:00;20:00;0:00;0:00;0:00;20:00;16;20;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;299522;1299522;En ejecucion;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;16/01/2012;15/01/2014;LECTIVA;PRESENCIAL;JEINY ROMERO RODRIGUEZ;;;;6;PENDIENTE POR DEFINIR;6211;SUPERVISORES DE VENTAS;621113;1;GESTIÓN DE MERCADOS;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;0;;1;4;23;27;271:40;414:54;0:00;0:00;0:00;686:34;22;3340;COMERCIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;477972;1477972;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;01/03/2013;03/04/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;4;SERVICIOS;4143;PROFESORES DE PREESCOLAR;41430001;1;ASESORIA PARA EL USO DE LAS TIC EN LA FORMACION;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;8;11;19;0:00;47:36;0:00;0:00;0:00;47:36;4;40;EDUCACION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;495642;1495642;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;22/03/2013;12/12/2014;LECTIVA;PRESENCIAL;ALEXANDRA RAMOS;832005895;NIT;INSTITUCION EDUCATIVA DEPARTAMENTAL CERCA DE PIEDRA CHIA;6;PENDIENTE POR DEFINIR;2211;TÉCNICOS EN QUÍMICA APLICADA;221109;2;ANÁLISIS DE MUESTRAS QUÍMICAS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;14;23;37;0:00;166:30;0:00;0:00;0:00;166:30;37;2020;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;591083;1591083;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;28/08/2013;24/09/2013;LECTIVA;PRESENCIAL;YUBER ARMANDO VARGAS REYES;8999991728;NIT;ALCALDIA CHIA;4;SERVICIOS;2281;TÉCNICOS DE SISTEMAS;22810216;1;MANEJO DE HERRAMIENTAS OFIMATICAS: MICROSOFT EXCEL;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;2;18;20;0:00;40:00;0:00;0:00;0:00;40:00;19;40;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;641187;1641187;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;12/11/2013;09/12/2013;LECTIVA;PRESENCIAL;LUCAS BAUTISTA PARRA;8999994668;NIT;ALCALDIA MUNICIPAL DE COGUA;4;SERVICIOS;6352;PANADEROS Y PASTELEROS;63520267;1;CHOCOLATERIA NIVEL I;57;COLOMBIA;25;CUNDINAMARCA;200;COGUA;0;;;0;;1;1;35;36;0:00;80:00;0:00;0:00;0:00;80:00;36;80;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;513933;1513933;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;25/04/2013;30/07/2013;LECTIVA;PRESENCIAL;JUDITH CASTIBLANCO BELTRAN;899999401;NIT;ALCALDIA MUNICIPAL DE MACHETA;1;PRIMARIO Y EXTRACTIVO;7332;TRABAJADORES PECUARIOS;73321356;1;FORTALECIMIENTO EMPRESARIAL EN APICULTURA;57;COLOMBIA;25;CUNDINAMARCA;426;MACHETÁ;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;18;0;18;0:00;114:00;0:00;0:00;0:00;114:00;18;300;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;585165;1585165;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;20/08/2013;19/09/2013;LECTIVA;PRESENCIAL;JAIME TALERO;800215546;NIT;INSTITUCION NACIONAL PENITENCIARIO Y CARCELARIO INPEC;2;INDUSTRIA;6351;CORTADORES DE CARNE -COMERCIO MAYORISTA Y AL DETAL;63510041;1;OPERAR SIERRA SIN FIN PARA CORTE DE CARNES;57;COLOMBIA;25;CUNDINAMARCA;843;VILLA DE SAN DIEGO DE UBATÉ;0;;;0;;1;17;1;18;0:00;40:00;0:00;0:00;0:00;40:00;11;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;364114;1364114;En ejecucion;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;09/07/2012;09/07/2014;LECTIVA;PRESENCIAL;JEINY ROMERO;;;;6;PENDIENTE POR DEFINIR;;;112005;101;GESTIÓN DEL TALENTO HUMANO;57;COLOMBIA;25;CUNDINAMARCA;200;COGUA;0;;;0;;1;6;29;35;0:00;1289:57;0:00;0:00;0:00;1289:57;31;3110;;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;513880;1513880;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;26/04/2013;12/12/2014;LECTIVA;PRESENCIAL;JEINY ROMERO;8001709036;NIT;INSTITUCION EDUCATIVA INSTITUTO TECNICO INDUSTRIAL;6;PENDIENTE POR DEFINIR;2252;DIBUJANTES TÉCNICOS;225201;100;DESARROLLO GRÁFICO DE PROYECTOS DE CONSTRUCCIÓN;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;10;23;33;0:00;94:00;0:00;0:00;0:00;94:00;33;1981;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;548628;1548628;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;25/06/2013;08/08/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;5;TRANSVERSAL;5125;OCUPACIONES PROFESIONALES EN RELACIONES PÚBLICAS Y COMUNICACIONES;51250023;2;ENGLISH DOT WORKS LEVEL 1 - INGLÉS 1;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1013;PROGRAMA DE BILINGUISMO;1;36;54;90;0:00;65:59;0:00;0:00;0:00;65:59;10;60;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;525329;1525329;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;14/05/2013;23/05/2013;LECTIVA;PRESENCIAL;ALEXANDRA SARMIENTO MELO;8999997007;NIT;ALCALDIA DE SUSA - OFICINA DE PROGRAMAS Y PROYECTOS AGROPECUARIOS;6;PENDIENTE POR DEFINIR;9352;CORTADORES DE TELA, CUERO Y PIEL;93520142;2;TRAZO, CORTE Y CONFECCION DE LA BLUSA;57;COLOMBIA;25;CUNDINAMARCA;779;SUSA;0;;;1003;AULA MÓVIL;1;0;12;12;0:00;45:00;0:00;0:00;0:00;45:00;12;48;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;654802;1654802;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;25/11/2013;19/12/2013;LECTIVA;PRESENCIAL;JULIO FUQUENE;830038753;NIT;CESVI COLOMBIA S.A.;2;INDUSTRIA;9394;ENSAMBLADORES DE PRODUCTOS PLÁSTICOS E INSPECTORES;93940010;1;ACABADO DE PRODUCTOS EN PLASTICO REFORZADO EN FIBRA DE VIDRIO;57;COLOMBIA;25;CUNDINAMARCA;799;TENJO;3322;CESVI COLOMBIA S.A.;S;0;;1;7;1;8;0:00;0:00;102:00;0:00;0:00;102:00;8;120;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;624468;1624468;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;22/10/2013;22/10/2014;LECTIVA;PRESENCIAL;GERMAN ROBAYO CRUZ;860004922;NIT;PRODUCTOS NATURALES DE LA SABANA, ALQUERIA S.A;1;PRIMARIO Y EXTRACTIVO;9361;OPERADORES DE CONTROL DE PROCESOS Y MÁQUINAS PARA LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;936181;1;PROCESAMIENTO DE LACTEOS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;0;;1;23;6;29;0:00;48:00;0:00;0:00;0:00;48:00;29;1940;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;656083;1656083;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;03/12/2013;11/12/2013;LECTIVA;PRESENCIAL;GLORIA ISABEL SANCHEZ GARZON;899999476;NIT;ADMINISTRACION MUNICIPAL;6;PENDIENTE POR DEFINIR;6373;ESTILISTAS, ESTETICISTAS Y AFINES;63730587;1;PEINADOS Y CEPILLADOS;57;COLOMBIA;25;CUNDINAMARCA;781;SUTATAUSA;0;;;0;;1;2;22;24;0:00;39:00;0:00;0:00;0:00;39:00;24;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;472458;1472458;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;27/02/2013;29/05/2013;LECTIVA;PRESENCIAL;GRACIELA TORRES TORRES;800032071;NIT;EMBOTELLADORA CAPRI LTDA;1;PRIMARIO Y EXTRACTIVO;9615;OBREROS Y AYUDANTES EN LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;96151452;1;APLICACION DE BUENAS PRACTICAS DE MANUFACTURA EN LA INDUSTRIA DE ALIMENTOS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;11;9;20;0:00;40:00;0:00;0:00;0:00;40:00;17;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;626743;1626743;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;23/10/2013;28/10/2013;LECTIVA;PRESENCIAL;DIANA LETICIA TRUJILLO ESPEJO;8901002510;NIT;CEMENTOS ARGOS S.A.;2;INDUSTRIA;2151;ARQUITECTOS;21510016;1;INTERPRETACIÓN DE PLANOS ARQUITECTÓNICOS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;31;1;32;0:00;20:00;0:00;0:00;0:00;20:00;23;20;CONSTRUCCION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;572892;1572892;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;05/08/2013;04/09/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;5;TRANSVERSAL;2281;TÉCNICOS DE SISTEMAS;22810744;1;MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2010: EXCEL;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;22;48;70;0:00;46:00;0:00;0:00;0:00;46:00;12;40;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;347281;1347281;Terminada;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;25/03/2012;13/12/2013;PRACTICA;PRESENCIAL;COORDINACIÓN ACADÉMICA;8999993828;NIT;IED AGUSTIN PARRA;6;PENDIENTE POR DEFINIR;1221;ASISTENTES ADMINISTRATIVOS;122121;2;ASISTENCIA ADMINISTRATIVA;57;COLOMBIA;25;CUNDINAMARCA;745;SIMIJACA;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;20;15;35;0:00;207:08;0:00;0:00;0:00;207:08;13;1940;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;488282;1488282;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;15/03/2013;12/12/2014;LECTIVA;PRESENCIAL;SANDRA ACOSTA;8320025618;NIT;INSTITUCION DE EDUCACION GUILLERMO QUEVEDO ZORNOZA;6;PENDIENTE POR DEFINIR;2222;TÉCNICOS FORESTALES Y DE RECURSOS NATURALES;222202;100;PRESERVACIÓN DE RECURSOS NATURALES;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;1;10;14;24;0:00;148:00;0:00;0:00;0:00;148:00;21;1834;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;484117;1484117;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;18/03/2013;22/04/2013;LECTIVA;PRESENCIAL;YUBER ARMANDO VARGAS;8999991728;NIT;ALCALDIA CHIA;4;SERVICIOS;2281;TÉCNICOS DE SISTEMAS;22810216;1;MANEJO DE HERRAMIENTAS OFIMATICAS: MICROSOFT EXCEL;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;5;15;20;0:00;40:00;0:00;0:00;0:00;40:00;20;40;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;469832;1469832;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;21/02/2013;11/04/2013;LECTIVA;PRESENCIAL;MARIA MARGARITA ROBAYO;8999991728;NIT;ALCALDIA CHIA;6;PENDIENTE POR DEFINIR;5244;ARTESANOS;52440304;1;TEORIA DEL COLOR PARA PROCESOS ARTESANALES.;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;2;12;14;40:00;0:00;0:00;0:00;0:00;40:00;14;40;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;623014;1623014;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;17/10/2013;27/11/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;5;TRANSVERSAL;5125;OCUPACIONES PROFESIONALES EN RELACIONES PÚBLICAS Y COMUNICACIONES;51250023;2;ENGLISH DOT WORKS LEVEL 1 - INGLÉS 1;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1013;PROGRAMA DE BILINGUISMO;1;30;52;82;0:00;60:00;0:00;0:00;0:00;60:00;7;60;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;489503;1489503;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;15/03/2013;12/12/2014;LECTIVA;PRESENCIAL;DIANA TIERRADENTRO;8000546787;NIT;IED PBRO. CARLOS GARAVITO ACOSTA;3;COMERCIO;1371;AUXILIARES DE ALMACÉN Y BODEGA;137126;1;LOGÍSTICA EMPRESARIAL;57;COLOMBIA;25;CUNDINAMARCA;295;GACHANCIPÁ;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;13;16;29;0:00;105:30;0:00;0:00;0:00;105:30;28;1610;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;334628;1334628;Terminada por fecha;2;TÉCNICO;4;MIXTA;A LA MEDIDA;01/03/2012;01/03/2013;PRACTICA;PRESENCIAL;CARLOS ARTURO BELTRAN;860004922;NIT;PRODUCTOS NATURALES DE LA SABANA, ALQUERIA S.A;6;PENDIENTE POR DEFINIR;8371;MECÁNICOS INDUSTRIALES;837135;1;OPERACIÓN INTEGRAL DE PROCESOS INDUSTRIALES;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;0;;1;28;5;33;35:54;35:54;0:00;0:00;0:00;71:48;22;990;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;608666;1608666;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;30/09/2013;26/10/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;2;INDUSTRIA;2251;DISEÑADORES INDUSTRIALES;22510150;1;APLICACION DE LOS PLC EN LA AUTOMATIZACION DE PROCESOS INDUSTRIALES.;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;25;2;27;0:00;40:00;0:00;0:00;0:00;40:00;2;40;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;566584;1566584;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;23/07/2013;12/08/2013;LECTIVA;PRESENCIAL;JOSELITO MUÑOZ MURCIA;800013638;NIT;FLORES SAGARO S.A.;2;INDUSTRIA;9615;OBREROS Y AYUDANTES EN LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;96151441;1;PROCESAMIENTO DE PRODUCTOS LACTEOS Y DERIVADOS;57;COLOMBIA;11;BOGOTÁ D.C.;1;BOGOTÁ;0;;;0;;1;7;24;31;0:00;80:00;0:00;0:00;0:00;80:00;25;80;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;462923;1462923;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;13/02/2013;08/03/2013;LECTIVA;PRESENCIAL;YUBER ARMANDO VARGAS REYES;8999991728;NIT;ALCALDIA CHIA;4;SERVICIOS;2281;TÉCNICOS DE SISTEMAS;22810412;1;MANEJO BASICO DE HERAMIENTAS INFORMATICAS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;2;24;26;0:00;40:00;0:00;0:00;0:00;40:00;26;40;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;364109;1364109;En ejecucion;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;09/07/2012;09/07/2014;LECTIVA;PRESENCIAL;JEINY ROMERO;;;;6;PENDIENTE POR DEFINIR;8216;CONTRATISTAS Y SUPERVISORES, MECÁNICA;821609;1;MANTENIMIENTO MECÁNICO INDUSTRIAL;57;COLOMBIA;25;CUNDINAMARCA;799;TENJO;0;;;0;;1;23;0;23;269:15;891:31;0:00;0:00;0:00;1160:46;17;3880;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;516805;1516805;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;06/05/2013;24/06/2013;LECTIVA;PRESENCIAL;TOBIAS ANTONIO MARTINEZ BELTRAN;8999994650;NIT;ALCALDIA MUNICIPAL DE CAJICA;2;INDUSTRIA;8351;CARPINTEROS;83510054;1;CONOCIMIENTOS BÁSICO EN CARPINTERIA.;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;0;;1;13;10;23;0:00;56:00;0:00;0:00;0:00;56:00;16;60;CONSTRUCCION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;522063;1522063;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;10/05/2013;31/05/2013;LECTIVA;PRESENCIAL;MARIA PIEDAD MATAMOROS;8999994439;NIT;ALCALDIA MUNICIPAL DE TABIO;6;PENDIENTE POR DEFINIR;8612;AYUDANTES DE OTROS OFICIOS;86120011;1;VITRALES;57;COLOMBIA;25;CUNDINAMARCA;785;TABIO;0;;;0;;1;2;11;13;0:00;40:00;0:00;0:00;0:00;40:00;13;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;180404;1180404;Terminada por fecha;6;TECNÓLOGO;2;NOCTURNA;NO A LA MEDIDA;11/04/2011;04/04/2013;PRACTICA;COMBINADA;EDUARDO PATTAQUIVA G;;;;2;INDUSTRIA;2251;DISEÑADORES INDUSTRIALES;225105;1;DISEÑO INDUSTRIAL;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;24;12;36;6:32;0:00;0:00;0:00;0:00;6:32;22;3490;INDUSTRIA;
